number,filename_json,filename_img,init_status,annotation_x_start,annotation_x_stop,annotation_y_start,annotation_y_stop,observed_status,observed_annotation,same_result
527,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5721F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5721F.png.json,-,-,-,-,-,-,-,1
528,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722A.png.json,-,-,-,-,-,-,-,1
529,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722B.png.json,-,-,-,-,-,-,-,1
530,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722C.png.json,Warping,988,1208,414,524,Warping,0,1
531,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722D.png.json,-,-,-,-,-,-,-,1
532,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722E.png.json,-,-,-,-,-,-,-,1
533,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5722F.png.json,-,-,-,-,-,-,-,1
534,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723A.png.json,-,-,-,-,-,-,-,1
535,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723B.png.json,-,-,-,-,-,-,-,1
536,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723C.png.json,-,-,-,-,-,-,-,1
537,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723E.png.json,-,-,-,-,-,-,-,1
538,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5723F.png.json,-,-,-,-,-,-,-,1
539,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724A.png.json,-,-,-,-,-,-,-,1
540,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724B.png.json,-,-,-,-,-,-,-,1
541,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724C.png.json,-,-,-,-,-,-,-,1
542,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724D.png.json,-,-,-,-,-,-,-,1
543,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724E.png.json,-,-,-,-,-,-,-,1
544,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5724F.png.json,-,-,-,-,-,-,-,1
545,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725A.png.json,-,-,-,-,-,-,-,1
546,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725B.png.json,-,-,-,-,-,-,-,1
547,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725C.png.json,-,-,-,-,-,-,-,1
548,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725D.png.json,-,-,-,-,-,-,-,1
549,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725E.png.json,-,-,-,-,-,-,-,1
550,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5725F.png.json,-,-,-,-,-,-,-,1
551,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726A.png.json,-,-,-,-,-,-,-,1
552,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726B.png.json,-,-,-,-,-,-,-,1
553,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726C.png.json,-,-,-,-,-,-,-,1
554,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726D.png.json,-,-,-,-,-,-,-,1
555,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726E.png.json,-,-,-,-,-,-,-,1
556,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5726F.png.json,-,-,-,-,-,-,-,1
557,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727A.png.json,-,-,-,-,-,-,-,1
558,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727B.png.json,-,-,-,-,-,-,-,1
559,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727D.png.json,-,-,-,-,-,-,-,1
560,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727E.png.json,-,-,-,-,-,-,-,1
561,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5727F.png.json,-,-,-,-,-,-,-,1
562,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728A.png.json,-,-,-,-,-,-,-,1
563,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728C.png.json,Warping,1018,1136,452,571,Warping,0,1
564,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728D.png.json,-,-,-,-,-,-,-,1
565,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728E.png.json,-,-,-,-,-,-,-,1
566,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5728F.png.json,-,-,-,-,-,-,-,1
567,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729A.png.json,-,-,-,-,-,-,-,1
568,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729D.png.json,-,-,-,-,-,-,-,1
569,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729E.png.json,-,-,-,-,-,-,-,1
570,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5729F.png.json,-,-,-,-,-,-,-,1
571,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730A.png.json,-,-,-,-,-,-,-,1
572,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730B.png.json,-,-,-,-,-,-,-,1
573,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730C.png.json,-,-,-,-,-,-,-,1
574,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730D.png.json,-,-,-,-,-,-,-,1
575,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5730F.png.json,-,-,-,-,-,-,-,1
576,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731A.png.json,-,-,-,-,-,-,-,1
577,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731B.png.json,-,-,-,-,-,-,-,1
578,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731C.png.json,-,-,-,-,-,-,-,1
579,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731D.png.json,-,-,-,-,-,-,-,1
580,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731E.png.json,-,-,-,-,-,-,-,1
581,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5731F.png.json,-,-,-,-,-,-,-,1
582,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732A.png.json,-,-,-,-,-,-,-,1
583,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732B.png.json,-,-,-,-,-,-,-,1
584,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732C.png.json,-,-,-,-,-,-,-,1
585,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732D.png.json,-,-,-,-,-,-,-,1
586,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732E.png.json,-,-,-,-,-,-,-,1
587,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5732F.png.json,-,-,-,-,-,-,-,1
588,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733A.png.json,-,-,-,-,-,-,-,1
589,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733B.png.json,-,-,-,-,-,-,-,1
590,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733C.png.json,-,-,-,-,-,-,-,1
591,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733E.png.json,-,-,-,-,-,-,-,1
592,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5733F.png.json,-,-,-,-,-,-,-,1
593,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734A.png.json,-,-,-,-,-,-,-,1
594,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734B.png.json,-,-,-,-,-,-,-,1
595,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734C.png.json,-,-,-,-,-,-,-,1
596,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734D.png.json,-,-,-,-,-,-,-,1
597,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734E.png.json,-,-,-,-,-,-,-,1
598,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5734F.png.json,-,-,-,-,-,-,-,1
599,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735A.png.json,-,-,-,-,-,-,-,1
600,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735B.png.json,-,-,-,-,-,-,-,1
601,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735C.png.json,-,-,-,-,-,-,-,1
602,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735D.png.json,-,-,-,-,-,-,-,1
603,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735E.png.json,-,-,-,-,-,-,-,1
604,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5735F.png.json,-,-,-,-,-,-,-,1
605,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736A.png.json,-,-,-,-,-,-,-,1
606,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736B.png.json,-,-,-,-,-,-,-,1
607,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736C.png.json,-,-,-,-,-,-,-,1
608,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736D.png.json,-,-,-,-,-,-,-,1
609,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736E.png.json,-,-,-,-,-,-,-,1
610,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5736F.png.json,-,-,-,-,-,-,-,1
611,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737A.png.json,-,-,-,-,-,-,-,1
612,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737B.png.json,-,-,-,-,-,-,-,1
613,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737C.png.json,-,-,-,-,-,-,-,1
614,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737D.png.json,-,-,-,-,-,-,-,1
615,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737E.png.json,-,-,-,-,-,-,-,1
616,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5737F.png.json,-,-,-,-,-,-,-,1
617,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5738A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5738A.png.json,Warping,705,955,386,486,Warping,0,1
618,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5738F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5738F.png.json,-,-,-,-,-,-,-,1
619,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739A.png.json,-,-,-,-,-,-,-,1
620,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739B.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739B.png.json,-,-,-,-,-,-,-,1
621,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739C.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739C.png.json,-,-,-,-,-,-,-,1
622,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739D.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739D.png.json,-,-,-,-,-,-,-,1
623,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739E.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739E.png.json,-,-,-,-,-,-,-,1
624,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739F.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5739F.png.json,-,-,-,-,-,-,-,1
625,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5740A.png,D:\3D Printing\0. Dataset Project 2022\20%\5.I_FDM(2015)\I_FDMXCHPCL2XXXXXX5740A.png.json,-,-,-,-,-,-,-,1
